date,store,product,category,sales_units,xgb_predicted,rf_predicted,xgb_error,rf_error
2023-11-30,Store_Bangalore,Rice 5kg,Groceries,91,67,68,24,23
2023-12-01,Store_Bangalore,Rice 5kg,Groceries,70,50,60,20,10
2023-12-02,Store_Bangalore,Rice 5kg,Groceries,10,52,61,42,51
2023-12-03,Store_Bangalore,Rice 5kg,Groceries,49,54,67,5,18
2023-12-04,Store_Bangalore,Rice 5kg,Groceries,34,50,54,16,20
2023-12-05,Store_Bangalore,Rice 5kg,Groceries,49,49,56,0,7
2023-12-06,Store_Bangalore,Rice 5kg,Groceries,22,51,54,29,32
2023-12-07,Store_Bangalore,Rice 5kg,Groceries,68,45,51,23,17
2023-12-08,Store_Bangalore,Rice 5kg,Groceries,51,49,49,2,2
2023-12-09,Store_Bangalore,Rice 5kg,Groceries,99,64,67,35,32
2023-12-10,Store_Bangalore,Rice 5kg,Groceries,66,68,73,2,7
2023-12-11,Store_Bangalore,Rice 5kg,Groceries,27,48,51,21,24
2023-12-12,Store_Bangalore,Rice 5kg,Groceries,49,50,52,1,3
2023-12-13,Store_Bangalore,Rice 5kg,Groceries,48,45,49,3,1
2023-12-14,Store_Bangalore,Rice 5kg,Groceries,87,45,47,42,40
2023-12-15,Store_Bangalore,Rice 5kg,Groceries,51,45,48,6,3
2023-12-16,Store_Bangalore,Rice 5kg,Groceries,45,65,62,20,17
2023-12-17,Store_Bangalore,Rice 5kg,Groceries,57,62,64,5,7
2023-12-18,Store_Bangalore,Rice 5kg,Groceries,42,45,48,3,6
2023-12-19,Store_Bangalore,Rice 5kg,Groceries,11,45,46,34,35
2023-12-20,Store_Bangalore,Rice 5kg,Groceries,48,44,46,4,2
2023-12-21,Store_Bangalore,Rice 5kg,Groceries,31,44,47,13,16
2023-12-22,Store_Bangalore,Rice 5kg,Groceries,35,43,46,8,11
2023-12-23,Store_Bangalore,Rice 5kg,Groceries,66,61,65,5,1
2023-12-24,Store_Bangalore,Rice 5kg,Groceries,20,59,62,39,42
2023-12-25,Store_Bangalore,Rice 5kg,Groceries,40,45,46,5,6
2023-12-26,Store_Bangalore,Rice 5kg,Groceries,45,47,47,2,2
2023-12-27,Store_Bangalore,Rice 5kg,Groceries,42,43,45,1,3
2023-12-28,Store_Bangalore,Rice 5kg,Groceries,56,46,45,10,11
2023-12-29,Store_Bangalore,Rice 5kg,Groceries,36,44,45,8,9
2023-12-30,Store_Bangalore,Rice 5kg,Groceries,119,64,62,55,57
2023-12-31,Store_Bangalore,Rice 5kg,Groceries,35,56,62,21,27
2024-01-01,Store_Bangalore,Rice 5kg,Groceries,42,51,49,9,7
2023-10-02,Store_Bangalore,Shampoo 200ml,Personal Care,16,51,49,35,33
2023-10-03,Store_Bangalore,Shampoo 200ml,Personal Care,44,51,49,7,5
2023-10-04,Store_Bangalore,Shampoo 200ml,Personal Care,37,50,48,13,11
2023-10-05,Store_Bangalore,Shampoo 200ml,Personal Care,9,51,49,42,40
2023-10-06,Store_Bangalore,Shampoo 200ml,Personal Care,64,52,48,12,16
2023-10-07,Store_Bangalore,Shampoo 200ml,Personal Care,96,70,68,26,28
2023-10-08,Store_Bangalore,Shampoo 200ml,Personal Care,24,68,67,44,43
2023-10-09,Store_Bangalore,Shampoo 200ml,Personal Care,35,50,48,15,13
2023-10-10,Store_Bangalore,Shampoo 200ml,Personal Care,84,52,48,32,36
2023-10-11,Store_Bangalore,Shampoo 200ml,Personal Care,51,50,48,1,3
2023-10-12,Store_Bangalore,Shampoo 200ml,Personal Care,73,49,49,24,24
2023-10-13,Store_Bangalore,Shampoo 200ml,Personal Care,31,53,49,22,18
2023-10-14,Store_Bangalore,Shampoo 200ml,Personal Care,90,69,65,21,25
2023-10-15,Store_Bangalore,Shampoo 200ml,Personal Care,70,66,64,4,6
2023-10-16,Store_Bangalore,Shampoo 200ml,Personal Care,7,50,48,43,41
2023-10-17,Store_Bangalore,Shampoo 200ml,Personal Care,45,48,48,3,3
2023-10-18,Store_Bangalore,Shampoo 200ml,Personal Care,54,49,48,5,6
2023-10-19,Store_Bangalore,Shampoo 200ml,Personal Care,35,48,48,13,13
2023-10-20,Store_Bangalore,Shampoo 200ml,Personal Care,32,48,48,16,16
2023-10-21,Store_Bangalore,Shampoo 200ml,Personal Care,22,65,63,43,41
2023-10-22,Store_Bangalore,Shampoo 200ml,Personal Care,75,68,66,7,9
2023-10-23,Store_Bangalore,Shampoo 200ml,Personal Care,64,48,47,16,17
2023-10-24,Store_Bangalore,Shampoo 200ml,Personal Care,10,48,47,38,37
2023-10-25,Store_Bangalore,Shampoo 200ml,Personal Care,66,48,47,18,19
2023-10-26,Store_Bangalore,Shampoo 200ml,Personal Care,29,49,47,20,18
2023-10-27,Store_Bangalore,Shampoo 200ml,Personal Care,23,49,47,26,24
2023-10-28,Store_Bangalore,Shampoo 200ml,Personal Care,96,62,61,34,35
2023-10-29,Store_Bangalore,Shampoo 200ml,Personal Care,82,67,62,15,20
2023-10-30,Store_Bangalore,Shampoo 200ml,Personal Care,97,49,48,48,49
2023-10-31,Store_Bangalore,Shampoo 200ml,Personal Care,28,48,48,20,20
2023-11-01,Store_Bangalore,Shampoo 200ml,Personal Care,48,48,47,0,1
2023-11-02,Store_Bangalore,Shampoo 200ml,Personal Care,72,48,47,24,25
2023-11-03,Store_Bangalore,Shampoo 200ml,Personal Care,21,49,47,28,26
2023-11-04,Store_Bangalore,Shampoo 200ml,Personal Care,38,66,62,28,24
2023-11-05,Store_Bangalore,Shampoo 200ml,Personal Care,105,63,63,42,42
2023-11-06,Store_Bangalore,Shampoo 200ml,Personal Care,57,51,49,6,8
2023-11-07,Store_Bangalore,Shampoo 200ml,Personal Care,7,50,48,43,41
2023-11-08,Store_Bangalore,Shampoo 200ml,Personal Care,56,48,48,8,8
2023-11-09,Store_Bangalore,Shampoo 200ml,Personal Care,62,49,48,13,14
2023-11-10,Store_Bangalore,Shampoo 200ml,Personal Care,59,49,48,10,11
2023-11-11,Store_Bangalore,Shampoo 200ml,Personal Care,7,67,65,60,58
2023-11-12,Store_Bangalore,Shampoo 200ml,Personal Care,53,64,64,11,11
2023-11-13,Store_Bangalore,Shampoo 200ml,Personal Care,45,48,47,3,2
2023-11-14,Store_Bangalore,Shampoo 200ml,Personal Care,92,47,47,45,45
2023-11-15,Store_Bangalore,Shampoo 200ml,Personal Care,18,47,47,29,29
2023-11-16,Store_Bangalore,Shampoo 200ml,Personal Care,29,48,47,19,18
2023-11-17,Store_Bangalore,Shampoo 200ml,Personal Care,14,48,47,34,33
2023-11-18,Store_Bangalore,Shampoo 200ml,Personal Care,38,66,63,28,25
2023-11-19,Store_Bangalore,Shampoo 200ml,Personal Care,40,65,62,25,22
2023-11-20,Store_Bangalore,Shampoo 200ml,Personal Care,71,46,47,25,24
2023-11-21,Store_Bangalore,Shampoo 200ml,Personal Care,53,46,47,7,6
2023-11-22,Store_Bangalore,Shampoo 200ml,Personal Care,21,44,46,23,25
2023-11-23,Store_Bangalore,Shampoo 200ml,Personal Care,77,46,46,31,31
2023-11-24,Store_Bangalore,Shampoo 200ml,Personal Care,28,45,46,17,18
2023-11-25,Store_Bangalore,Shampoo 200ml,Personal Care,48,64,64,16,16
2023-11-26,Store_Bangalore,Shampoo 200ml,Personal Care,17,63,62,46,45
2023-11-27,Store_Bangalore,Shampoo 200ml,Personal Care,29,46,47,17,18
2023-11-28,Store_Bangalore,Shampoo 200ml,Personal Care,34,47,47,13,13
2023-11-29,Store_Bangalore,Shampoo 200ml,Personal Care,41,48,46,7,5
2023-11-30,Store_Bangalore,Shampoo 200ml,Personal Care,49,46,46,3,3
2023-12-01,Store_Bangalore,Shampoo 200ml,Personal Care,36,47,47,11,11
2023-12-02,Store_Bangalore,Shampoo 200ml,Personal Care,90,64,66,26,24
2023-12-03,Store_Bangalore,Shampoo 200ml,Personal Care,94,61,62,33,32
2023-12-04,Store_Bangalore,Shampoo 200ml,Personal Care,35,46,47,11,12
2023-12-05,Store_Bangalore,Shampoo 200ml,Personal Care,56,48,47,8,9
2023-12-06,Store_Bangalore,Shampoo 200ml,Personal Care,70,46,47,24,23
2023-12-07,Store_Bangalore,Shampoo 200ml,Personal Care,28,48,47,20,19
2023-12-08,Store_Bangalore,Shampoo 200ml,Personal Care,35,46,47,11,12
2023-12-09,Store_Bangalore,Shampoo 200ml,Personal Care,36,61,62,25,26
2023-12-10,Store_Bangalore,Shampoo 200ml,Personal Care,30,60,61,30,31
2023-12-11,Store_Bangalore,Shampoo 200ml,Personal Care,7,46,47,39,40
2023-12-12,Store_Bangalore,Shampoo 200ml,Personal Care,55,47,46,8,9
2023-12-13,Store_Bangalore,Shampoo 200ml,Personal Care,74,46,46,28,28
2023-12-14,Store_Bangalore,Shampoo 200ml,Personal Care,32,46,47,14,15
2023-12-15,Store_Bangalore,Shampoo 200ml,Personal Care,26,48,46,22,20
2023-12-16,Store_Bangalore,Shampoo 200ml,Personal Care,49,60,62,11,13
2023-12-17,Store_Bangalore,Shampoo 200ml,Personal Care,95,62,61,33,34
2023-12-18,Store_Bangalore,Shampoo 200ml,Personal Care,35,49,47,14,12
2023-12-19,Store_Bangalore,Shampoo 200ml,Personal Care,61,44,46,17,15
2023-12-20,Store_Bangalore,Shampoo 200ml,Personal Care,72,44,46,28,26
2023-12-21,Store_Bangalore,Shampoo 200ml,Personal Care,49,44,46,5,3
2023-12-22,Store_Bangalore,Shampoo 200ml,Personal Care,56,45,46,11,10
2023-12-23,Store_Bangalore,Shampoo 200ml,Personal Care,64,59,61,5,3
2023-12-24,Store_Bangalore,Shampoo 200ml,Personal Care,111,60,61,51,50
2023-12-25,Store_Bangalore,Shampoo 200ml,Personal Care,97,44,46,53,51
2023-12-26,Store_Bangalore,Shampoo 200ml,Personal Care,56,44,47,12,9
2023-12-27,Store_Bangalore,Shampoo 200ml,Personal Care,32,44,47,12,15
2023-12-28,Store_Bangalore,Shampoo 200ml,Personal Care,45,47,46,2,1
2023-12-29,Store_Bangalore,Shampoo 200ml,Personal Care,38,46,47,8,9
2023-12-30,Store_Bangalore,Shampoo 200ml,Personal Care,32,65,63,33,31
2023-12-31,Store_Bangalore,Shampoo 200ml,Personal Care,133,64,63,69,70
2024-01-01,Store_Bangalore,Shampoo 200ml,Personal Care,63,53,50,10,13
2023-10-02,Store_Bangalore,Soap Bar 100g,Personal Care,55,50,49,5,6
2023-10-03,Store_Bangalore,Soap Bar 100g,Personal Care,73,48,50,25,23
2023-10-04,Store_Bangalore,Soap Bar 100g,Personal Care,42,48,50,6,8
2023-10-05,Store_Bangalore,Soap Bar 100g,Personal Care,60,49,48,11,12
2023-10-06,Store_Bangalore,Soap Bar 100g,Personal Care,30,47,49,17,19
2023-10-07,Store_Bangalore,Soap Bar 100g,Personal Care,62,66,66,4,4
2023-10-08,Store_Bangalore,Soap Bar 100g,Personal Care,40,64,62,24,22
2023-10-09,Store_Bangalore,Soap Bar 100g,Personal Care,72,48,47,24,25
2023-10-10,Store_Bangalore,Soap Bar 100g,Personal Care,32,48,47,16,15
2023-10-11,Store_Bangalore,Soap Bar 100g,Personal Care,87,49,47,38,40
2023-10-12,Store_Bangalore,Soap Bar 100g,Personal Care,9,48,47,39,38
2023-10-13,Store_Bangalore,Soap Bar 100g,Personal Care,33,47,47,14,14
2023-10-14,Store_Bangalore,Soap Bar 100g,Personal Care,74,65,63,9,11
2023-10-15,Store_Bangalore,Soap Bar 100g,Personal Care,91,63,61,28,30
2023-10-16,Store_Bangalore,Soap Bar 100g,Personal Care,91,48,47,43,44
2023-10-17,Store_Bangalore,Soap Bar 100g,Personal Care,15,47,47,32,32
2023-10-18,Store_Bangalore,Soap Bar 100g,Personal Care,70,48,47,22,23
2023-10-19,Store_Bangalore,Soap Bar 100g,Personal Care,16,46,47,30,31
2023-10-20,Store_Bangalore,Soap Bar 100g,Personal Care,62,47,47,15,15
2023-10-21,Store_Bangalore,Soap Bar 100g,Personal Care,18,64,64,46,46
2023-10-22,Store_Bangalore,Soap Bar 100g,Personal Care,69,60,65,9,4
2023-10-23,Store_Bangalore,Soap Bar 100g,Personal Care,69,47,48,22,21
2023-10-24,Store_Bangalore,Soap Bar 100g,Personal Care,78,49,48,29,30
2023-10-25,Store_Bangalore,Soap Bar 100g,Personal Care,61,47,48,14,13
2023-10-26,Store_Bangalore,Soap Bar 100g,Personal Care,94,46,47,48,47
2023-10-27,Store_Bangalore,Soap Bar 100g,Personal Care,68,52,48,16,20
2023-10-28,Store_Bangalore,Soap Bar 100g,Personal Care,28,63,63,35,35
2023-10-29,Store_Bangalore,Soap Bar 100g,Personal Care,25,64,64,39,39
2023-10-30,Store_Bangalore,Soap Bar 100g,Personal Care,21,47,47,26,26
2023-10-31,Store_Bangalore,Soap Bar 100g,Personal Care,30,50,47,20,17
2023-11-01,Store_Bangalore,Soap Bar 100g,Personal Care,42,47,46,5,4
2023-11-02,Store_Bangalore,Soap Bar 100g,Personal Care,72,47,46,25,26
2023-11-03,Store_Bangalore,Soap Bar 100g,Personal Care,37,47,46,10,9
2023-11-04,Store_Bangalore,Soap Bar 100g,Personal Care,28,63,61,35,33
2023-11-05,Store_Bangalore,Soap Bar 100g,Personal Care,14,61,61,47,47
2023-11-06,Store_Bangalore,Soap Bar 100g,Personal Care,58,47,46,11,12
2023-11-07,Store_Bangalore,Soap Bar 100g,Personal Care,38,47,46,9,8
2023-11-08,Store_Bangalore,Soap Bar 100g,Personal Care,17,47,46,30,29
2023-11-09,Store_Bangalore,Soap Bar 100g,Personal Care,90,46,47,44,43
2023-11-10,Store_Bangalore,Soap Bar 100g,Personal Care,31,46,46,15,15
2023-11-11,Store_Bangalore,Soap Bar 100g,Personal Care,39,65,62,26,23
2023-11-12,Store_Bangalore,Soap Bar 100g,Personal Care,47,60,61,13,14
2023-11-13,Store_Bangalore,Soap Bar 100g,Personal Care,29,47,46,18,17
2023-11-14,Store_Bangalore,Soap Bar 100g,Personal Care,47,48,46,1,1
2023-11-15,Store_Bangalore,Soap Bar 100g,Personal Care,37,47,46,10,9
2023-11-16,Store_Bangalore,Soap Bar 100g,Personal Care,38,47,46,9,8
2023-11-17,Store_Bangalore,Soap Bar 100g,Personal Care,42,47,46,5,4
2023-11-18,Store_Bangalore,Soap Bar 100g,Personal Care,64,61,61,3,3
2023-11-19,Store_Bangalore,Soap Bar 100g,Personal Care,115,63,61,52,54
2023-11-20,Store_Bangalore,Soap Bar 100g,Personal Care,34,45,46,11,12
2023-11-21,Store_Bangalore,Soap Bar 100g,Personal Care,87,47,46,40,41
2023-11-22,Store_Bangalore,Soap Bar 100g,Personal Care,60,46,46,14,14
2023-11-23,Store_Bangalore,Soap Bar 100g,Personal Care,31,46,46,15,15
2023-11-24,Store_Bangalore,Soap Bar 100g,Personal Care,85,46,46,39,39
2023-11-25,Store_Bangalore,Soap Bar 100g,Personal Care,67,61,62,6,5
2023-11-26,Store_Bangalore,Soap Bar 100g,Personal Care,22,65,62,43,40
2023-11-27,Store_Bangalore,Soap Bar 100g,Personal Care,73,46,46,27,27
2023-11-28,Store_Bangalore,Soap Bar 100g,Personal Care,19,45,46,26,27
2023-11-29,Store_Bangalore,Soap Bar 100g,Personal Care,41,45,46,4,5
2023-11-30,Store_Bangalore,Soap Bar 100g,Personal Care,43,46,46,3,3
2023-12-01,Store_Bangalore,Soap Bar 100g,Personal Care,14,46,46,32,32
2023-12-02,Store_Bangalore,Soap Bar 100g,Personal Care,84,62,64,22,20
2023-12-03,Store_Bangalore,Soap Bar 100g,Personal Care,72,64,62,8,10
2023-12-04,Store_Bangalore,Soap Bar 100g,Personal Care,61,47,46,14,15
2023-12-05,Store_Bangalore,Soap Bar 100g,Personal Care,61,46,46,15,15
2023-12-06,Store_Bangalore,Soap Bar 100g,Personal Care,32,46,46,14,14
2023-12-07,Store_Bangalore,Soap Bar 100g,Personal Care,39,47,46,8,7
2023-12-08,Store_Bangalore,Soap Bar 100g,Personal Care,34,46,46,12,12
2023-12-09,Store_Bangalore,Soap Bar 100g,Personal Care,70,56,61,14,9
2023-12-10,Store_Bangalore,Soap Bar 100g,Personal Care,90,69,61,21,29
2023-12-11,Store_Bangalore,Soap Bar 100g,Personal Care,33,45,46,12,13
2023-12-12,Store_Bangalore,Soap Bar 100g,Personal Care,65,47,46,18,19
2023-12-13,Store_Bangalore,Soap Bar 100g,Personal Care,49,45,46,4,3
2023-12-14,Store_Bangalore,Soap Bar 100g,Personal Care,52,44,46,8,6
2023-12-15,Store_Bangalore,Soap Bar 100g,Personal Care,17,44,46,27,29
2023-12-16,Store_Bangalore,Soap Bar 100g,Personal Care,70,61,60,9,10
2023-12-17,Store_Bangalore,Soap Bar 100g,Personal Care,36,60,61,24,25
2023-12-18,Store_Bangalore,Soap Bar 100g,Personal Care,22,43,45,21,23
2023-12-19,Store_Bangalore,Soap Bar 100g,Personal Care,39,44,45,5,6
2023-12-20,Store_Bangalore,Soap Bar 100g,Personal Care,40,45,45,5,5
2023-12-21,Store_Bangalore,Soap Bar 100g,Personal Care,63,44,45,19,18
2023-12-22,Store_Bangalore,Soap Bar 100g,Personal Care,32,43,45,11,13
2023-12-23,Store_Bangalore,Soap Bar 100g,Personal Care,27,61,60,34,33
2023-12-24,Store_Bangalore,Soap Bar 100g,Personal Care,17,58,61,41,44
2023-12-25,Store_Bangalore,Soap Bar 100g,Personal Care,82,45,45,37,37
2023-12-26,Store_Bangalore,Soap Bar 100g,Personal Care,56,46,46,10,10
2023-12-27,Store_Bangalore,Soap Bar 100g,Personal Care,56,45,46,11,10
2023-12-28,Store_Bangalore,Soap Bar 100g,Personal Care,32,46,46,14,14
2023-12-29,Store_Bangalore,Soap Bar 100g,Personal Care,63,46,46,17,17
2023-12-30,Store_Bangalore,Soap Bar 100g,Personal Care,52,57,60,5,8
2023-12-31,Store_Bangalore,Soap Bar 100g,Personal Care,33,56,61,23,28
2024-01-01,Store_Bangalore,Soap Bar 100g,Personal Care,30,44,48,14,18
2023-10-02,Store_Bangalore,Toor Dal 1kg,Groceries,78,54,51,24,27
2023-10-03,Store_Bangalore,Toor Dal 1kg,Groceries,19,53,51,34,32
2023-10-04,Store_Bangalore,Toor Dal 1kg,Groceries,75,51,50,24,25
2023-10-05,Store_Bangalore,Toor Dal 1kg,Groceries,55,51,50,4,5
2023-10-06,Store_Bangalore,Toor Dal 1kg,Groceries,88,52,50,36,38
2023-10-07,Store_Bangalore,Toor Dal 1kg,Groceries,141,65,62,76,79
2023-10-08,Store_Bangalore,Toor Dal 1kg,Groceries,17,77,72,60,55
2023-10-09,Store_Bangalore,Toor Dal 1kg,Groceries,23,55,54,32,31
2023-10-10,Store_Bangalore,Toor Dal 1kg,Groceries,119,56,54,63,65
2023-10-11,Store_Bangalore,Toor Dal 1kg,Groceries,71,64,62,7,9
2023-10-12,Store_Bangalore,Toor Dal 1kg,Groceries,16,59,61,43,45
2023-10-13,Store_Bangalore,Toor Dal 1kg,Groceries,89,59,58,30,31
2023-10-14,Store_Bangalore,Toor Dal 1kg,Groceries,84,68,67,16,17
2023-10-15,Store_Bangalore,Toor Dal 1kg,Groceries,49,80,81,31,32
2023-10-16,Store_Bangalore,Toor Dal 1kg,Groceries,74,57,57,17,17
2023-10-17,Store_Bangalore,Toor Dal 1kg,Groceries,123,59,59,64,64
2023-10-18,Store_Bangalore,Toor Dal 1kg,Groceries,71,63,61,8,10
2023-10-19,Store_Bangalore,Toor Dal 1kg,Groceries,81,60,59,21,22
2023-10-20,Store_Bangalore,Toor Dal 1kg,Groceries,95,59,62,36,33
2023-10-21,Store_Bangalore,Toor Dal 1kg,Groceries,64,80,77,16,13
2023-10-22,Store_Bangalore,Toor Dal 1kg,Groceries,113,84,86,29,27
2023-10-23,Store_Bangalore,Toor Dal 1kg,Groceries,66,59,63,7,3
2023-10-24,Store_Bangalore,Toor Dal 1kg,Groceries,87,62,63,25,24
2023-10-25,Store_Bangalore,Toor Dal 1kg,Groceries,78,57,61,21,17
2023-10-26,Store_Bangalore,Toor Dal 1kg,Groceries,68,63,61,5,7
2023-10-27,Store_Bangalore,Toor Dal 1kg,Groceries,85,52,59,33,26
2023-10-28,Store_Bangalore,Toor Dal 1kg,Groceries,53,90,88,37,35
2023-10-29,Store_Bangalore,Toor Dal 1kg,Groceries,114,72,72,42,42
2023-10-30,Store_Bangalore,Toor Dal 1kg,Groceries,92,51,63,41,29
2023-10-31,Store_Bangalore,Toor Dal 1kg,Groceries,63,49,60,14,3
2023-11-01,Store_Bangalore,Toor Dal 1kg,Groceries,118,61,58,57,60
2023-11-02,Store_Bangalore,Toor Dal 1kg,Groceries,97,60,56,37,41
2023-11-03,Store_Bangalore,Toor Dal 1kg,Groceries,133,59,55,74,78
2023-11-04,Store_Bangalore,Toor Dal 1kg,Groceries,84,80,75,4,9
2023-11-05,Store_Bangalore,Toor Dal 1kg,Groceries,18,83,86,65,68
2023-11-06,Store_Bangalore,Toor Dal 1kg,Groceries,83,71,63,12,20
2023-11-07,Store_Bangalore,Toor Dal 1kg,Groceries,100,57,62,43,38
2023-11-08,Store_Bangalore,Toor Dal 1kg,Groceries,73,72,61,1,12
2023-11-09,Store_Bangalore,Toor Dal 1kg,Groceries,22,70,60,48,38
2023-11-10,Store_Bangalore,Toor Dal 1kg,Groceries,64,67,61,3,3
2023-11-11,Store_Bangalore,Toor Dal 1kg,Groceries,104,94,86,10,18
2023-11-12,Store_Bangalore,Toor Dal 1kg,Groceries,54,85,86,31,32
2023-11-13,Store_Bangalore,Toor Dal 1kg,Groceries,33,61,61,28,28
2023-11-14,Store_Bangalore,Toor Dal 1kg,Groceries,19,61,61,42,42
2023-11-15,Store_Bangalore,Toor Dal 1kg,Groceries,45,60,63,15,18
2023-11-16,Store_Bangalore,Toor Dal 1kg,Groceries,51,65,61,14,10
2023-11-17,Store_Bangalore,Toor Dal 1kg,Groceries,73,62,60,11,13
2023-11-18,Store_Bangalore,Toor Dal 1kg,Groceries,24,76,72,52,48
2023-11-19,Store_Bangalore,Toor Dal 1kg,Groceries,29,82,70,53,41
2023-11-20,Store_Bangalore,Toor Dal 1kg,Groceries,66,53,52,13,14
2023-11-21,Store_Bangalore,Toor Dal 1kg,Groceries,81,56,50,25,31
2023-11-22,Store_Bangalore,Toor Dal 1kg,Groceries,19,53,48,34,29
2023-11-23,Store_Bangalore,Toor Dal 1kg,Groceries,65,61,56,4,9
2023-11-24,Store_Bangalore,Toor Dal 1kg,Groceries,62,55,51,7,11
2023-11-25,Store_Bangalore,Toor Dal 1kg,Groceries,99,75,69,24,30
2023-11-26,Store_Bangalore,Toor Dal 1kg,Groceries,22,74,66,52,44
2023-11-27,Store_Bangalore,Toor Dal 1kg,Groceries,110,57,52,53,58
2023-11-28,Store_Bangalore,Toor Dal 1kg,Groceries,96,65,60,31,36
2023-11-29,Store_Bangalore,Toor Dal 1kg,Groceries,85,61,63,24,22
2023-11-30,Store_Bangalore,Toor Dal 1kg,Groceries,92,59,62,33,30
2023-12-01,Store_Bangalore,Toor Dal 1kg,Groceries,35,47,59,12,24
2023-12-02,Store_Bangalore,Toor Dal 1kg,Groceries,14,63,64,49,50
2023-12-03,Store_Bangalore,Toor Dal 1kg,Groceries,23,72,71,49,48
2023-12-04,Store_Bangalore,Toor Dal 1kg,Groceries,41,49,53,8,12
2023-12-05,Store_Bangalore,Toor Dal 1kg,Groceries,7,49,52,42,45
2023-12-06,Store_Bangalore,Toor Dal 1kg,Groceries,12,49,51,37,39
2023-12-07,Store_Bangalore,Toor Dal 1kg,Groceries,74,51,51,23,23
2023-12-08,Store_Bangalore,Toor Dal 1kg,Groceries,41,47,50,6,9
2023-12-09,Store_Bangalore,Toor Dal 1kg,Groceries,26,61,66,35,40
2023-12-10,Store_Bangalore,Toor Dal 1kg,Groceries,64,70,68,6,4
2023-12-11,Store_Bangalore,Toor Dal 1kg,Groceries,65,52,48,13,17
2023-12-12,Store_Bangalore,Toor Dal 1kg,Groceries,17,50,48,33,31
2023-12-13,Store_Bangalore,Toor Dal 1kg,Groceries,73,48,47,25,26
2023-12-14,Store_Bangalore,Toor Dal 1kg,Groceries,16,45,47,29,31
2023-12-15,Store_Bangalore,Toor Dal 1kg,Groceries,72,50,47,22,25
2023-12-16,Store_Bangalore,Toor Dal 1kg,Groceries,24,65,65,41,41
2023-12-17,Store_Bangalore,Toor Dal 1kg,Groceries,7,62,64,55,57
2023-12-18,Store_Bangalore,Toor Dal 1kg,Groceries,50,43,47,7,3
2023-12-19,Store_Bangalore,Toor Dal 1kg,Groceries,61,40,46,21,15
2023-12-20,Store_Bangalore,Toor Dal 1kg,Groceries,59,45,47,14,12
2023-12-21,Store_Bangalore,Toor Dal 1kg,Groceries,23,45,47,22,24
2023-12-22,Store_Bangalore,Toor Dal 1kg,Groceries,69,46,46,23,23
2023-12-23,Store_Bangalore,Toor Dal 1kg,Groceries,38,64,63,26,25
2023-12-24,Store_Bangalore,Toor Dal 1kg,Groceries,36,62,62,26,26
2023-12-25,Store_Bangalore,Toor Dal 1kg,Groceries,14,44,46,30,32
2023-12-26,Store_Bangalore,Toor Dal 1kg,Groceries,30,44,46,14,16
2023-12-27,Store_Bangalore,Toor Dal 1kg,Groceries,39,45,46,6,7
2023-12-28,Store_Bangalore,Toor Dal 1kg,Groceries,17,45,46,28,29
2023-12-29,Store_Bangalore,Toor Dal 1kg,Groceries,36,45,46,9,10
2023-12-30,Store_Bangalore,Toor Dal 1kg,Groceries,43,55,61,12,18
2023-12-31,Store_Bangalore,Toor Dal 1kg,Groceries,46,56,61,10,15
2024-01-01,Store_Bangalore,Toor Dal 1kg,Groceries,23,54,49,31,26
2023-10-02,Store_Bangalore,Toothpaste 100g,Personal Care,31,49,47,18,16
2023-10-03,Store_Bangalore,Toothpaste 100g,Personal Care,45,50,47,5,2
2023-10-04,Store_Bangalore,Toothpaste 100g,Personal Care,39,45,47,6,8
2023-10-05,Store_Bangalore,Toothpaste 100g,Personal Care,49,47,47,2,2
2023-10-06,Store_Bangalore,Toothpaste 100g,Personal Care,69,47,47,22,22
2023-10-07,Store_Bangalore,Toothpaste 100g,Personal Care,107,58,61,49,46
2023-10-08,Store_Bangalore,Toothpaste 100g,Personal Care,30,62,61,32,31
2023-10-09,Store_Bangalore,Toothpaste 100g,Personal Care,77,48,47,29,30
2023-10-10,Store_Bangalore,Toothpaste 100g,Personal Care,26,47,46,21,20
2023-10-11,Store_Bangalore,Toothpaste 100g,Personal Care,59,47,46,12,13
2023-10-12,Store_Bangalore,Toothpaste 100g,Personal Care,66,47,46,19,20
2023-10-13,Store_Bangalore,Toothpaste 100g,Personal Care,34,48,46,14,12
2023-10-14,Store_Bangalore,Toothpaste 100g,Personal Care,57,64,63,7,6
2023-10-15,Store_Bangalore,Toothpaste 100g,Personal Care,16,61,61,45,45
2023-10-16,Store_Bangalore,Toothpaste 100g,Personal Care,23,46,46,23,23
2023-10-17,Store_Bangalore,Toothpaste 100g,Personal Care,68,47,46,21,22
2023-10-18,Store_Bangalore,Toothpaste 100g,Personal Care,20,47,46,27,26
2023-10-19,Store_Bangalore,Toothpaste 100g,Personal Care,76,47,46,29,30
2023-10-20,Store_Bangalore,Toothpaste 100g,Personal Care,41,47,46,6,5
2023-10-21,Store_Bangalore,Toothpaste 100g,Personal Care,62,64,63,2,1
2023-10-22,Store_Bangalore,Toothpaste 100g,Personal Care,20,62,61,42,41
2023-10-23,Store_Bangalore,Toothpaste 100g,Personal Care,65,48,47,17,18
2023-10-24,Store_Bangalore,Toothpaste 100g,Personal Care,51,47,46,4,5
2023-10-25,Store_Bangalore,Toothpaste 100g,Personal Care,51,46,46,5,5
2023-10-26,Store_Bangalore,Toothpaste 100g,Personal Care,38,47,46,9,8
